0:00:20.17	(372, 189), (622, 500)
0:00:20.18	(363, 190), (612, 501)
0:00:20.19	(354, 190), (600, 503)
0:00:20.20	(342, 189), (587, 503)
0:00:20.21	(335, 191), (581, 505)
0:00:20.22	(328, 194), (573, 504)
0:00:20.23	(323, 193), (567, 500)
0:00:20.24	(316, 194), (560, 498)
0:00:20.25	(307, 203), (554, 503)
0:00:20.26	(297, 199), (541, 504)
0:00:20.27	(285, 203), (526, 504)
0:00:20.28	(275, 205), (517, 506)
0:00:20.29	(263, 200), (506, 502)
0:00:21.0	(251, 205), (496, 503)
0:00:21.1	(239, 206), (484, 505)
0:00:21.2	(227, 205), (468, 505)
0:00:21.3	(211, 209), (452, 507)
0:00:21.4	(197, 204), (442, 506)
0:00:21.5	(187, 206), (433, 507)
0:00:21.6	(175, 206), (421, 507)
0:00:21.7	(157, 208), (401, 508)
0:00:21.8	(142, 208), (386, 510)
0:00:21.9	(130, 207), (376, 510)
0:00:21.10	(124, 210), (371, 508)
0:00:21.11	(112, 210), (360, 508)
0:00:21.12	(95, 213), (342, 509)
0:00:21.13	(81, 216), (326, 511)
0:00:21.14	(71, 209), (318, 511)
0:00:21.15	(63, 210), (311, 510)
0:00:21.16	(53, 209), (304, 509)
0:00:21.17	(43, 208), (295, 509)
0:00:21.18	(25, 213), (277, 510)
0:00:21.19	(11, 209), (263, 509)
0:00:21.20	(4, 208), (255, 510)
0:00:21.21	(0, 204), (249, 511)
0:00:21.22	(-1, 206), (247, 507)
0:00:21.23	(-3, 206), (242, 508)
0:00:21.24	(-5, 209), (236, 509)
0:00:21.25	(-7, 213), (228, 507)
0:00:21.26	(-10, 206), (218, 506)
0:00:21.27	(-12, 208), (211, 505)
0:00:21.28	(-13, 200), (209, 504)
0:00:21.29	(-13, 203), (205, 505)
0:00:22.0	(-14, 205), (201, 503)
0:00:22.1	(-15, 209), (195, 503)
0:00:22.2	(-3, 210), (175, 510)
0:00:22.3	(-5, 212), (170, 508)
0:00:22.4	(-5, 216), (167, 509)
0:00:22.5	(-7, 214), (160, 509)
0:00:22.6	(-7, 219), (157, 508)
0:00:22.7	(-9, 221), (152, 504)
0:00:22.8	(-9, 221), (151, 502)
0:00:22.9	(-9, 219), (148, 502)
0:00:22.10	(-9, 222), (147, 502)
0:00:22.11	(-10, 223), (146, 500)
0:00:22.12	(-10, 224), (146, 502)
0:00:22.13	(-10, 222), (146, 502)
0:00:22.14	(-10, 223), (145, 502)
0:00:22.15	(-10, 226), (145, 502)
0:00:22.16	(-10, 224), (145, 502)
0:00:22.17	(-10, 227), (145, 502)
0:00:22.18	(-10, 227), (146, 504)
0:00:22.19	(-10, 230), (148, 504)
0:00:22.20	(-10, 228), (149, 507)
0:00:22.21	(-9, 228), (153, 508)
0:00:22.22	(-7, 227), (161, 509)
0:00:22.23	(-5, 229), (169, 506)
0:00:22.24	(-4, 223), (175, 504)
0:00:22.25	(-14, 215), (199, 501)
0:00:22.26	(-14, 217), (207, 501)
0:00:22.27	(-13, 213), (211, 502)
0:00:22.28	(-9, 214), (225, 504)
0:00:22.29	(-5, 217), (236, 505)
0:00:23.0	(-1, 203), (247, 501)
0:00:23.1	(2, 203), (253, 499)
0:00:23.2	(16, 207), (265, 500)
0:00:23.3	(32, 203), (286, 496)
0:00:23.4	(53, 198), (305, 496)
0:00:23.5	(64, 197), (314, 494)
0:00:23.6	(84, 199), (331, 495)
0:00:23.7	(102, 199), (352, 494)
0:00:23.8	(122, 198), (370, 487)
0:00:23.9	(138, 194), (385, 492)
0:00:23.10	(157, 196), (402, 491)
0:00:23.11	(176, 198), (426, 492)
0:00:23.12	(190, 195), (438, 489)
0:00:23.13	(205, 199), (449, 495)
0:00:23.14	(221, 197), (464, 495)
0:00:23.15	(237, 205), (483, 497)
0:00:23.16	(251, 202), (497, 495)
0:00:23.17	(265, 208), (507, 497)
0:00:23.18	(280, 209), (520, 500)
0:00:23.19	(295, 213), (536, 498)
0:00:23.20	(309, 210), (552, 498)
0:00:23.21	(324, 209), (566, 497)
0:00:23.22	(332, 210), (573, 501)
